id,topic,label,predict_label,score
800939568237264000,#GilmoreGirlsTop4,0,0,0.2312201
801020626907430016,#GilmoreGirlsTop4,1,1,0.7933824
801040426052434944,#GilmoreGirlsTop4,1,1,0.999408
801053718867155968,#GilmoreGirlsTop4,1,1,0.97933066
801094889442263040,#GilmoreGirlsTop4,1,0,0.40858185
801101801181233024,#GilmoreGirlsTop4,1,1,0.85470355
801128198146845952,#GilmoreGirlsTop4,1,1,0.9113507
801184553800862976,#GilmoreGirlsTop4,1,1,0.9399602
801204292552002944,#GilmoreGirlsTop4,1,1,0.9902687
801231669818702976,#GilmoreGirlsTop4,1,1,0.6896418
801249871030263040,#GilmoreGirlsTop4,1,1,0.51048565
801272421651255040,#GilmoreGirlsTop4,1,1,0.52688885
801275523196391040,#GilmoreGirlsTop4,1,1,0.9458393
801285192224685952,#GilmoreGirlsTop4,1,1,0.5171784
801286137553779968,#GilmoreGirlsTop4,1,0,0.24217835
801299069192859008,#GilmoreGirlsTop4,1,1,0.6960747
801309546341953024,#GilmoreGirlsTop4,1,1,0.9529153
801328326195444992,#GilmoreGirlsTop4,1,1,0.5432436
801362225084715008,#GilmoreGirlsTop4,1,1,0.61760354
801459954477624960,#GilmoreGirlsTop4,1,1,0.762049
801471137226092032,#GilmoreGirlsTop4,1,1,0.5219647
801572825924411008,#GilmoreGirlsTop4,1,0,0.49217427
801605846270692992,#GilmoreGirlsTop4,1,1,0.67828804
801700908841234048,#GilmoreGirlsTop4,1,1,0.9396931
801754848488291968,#GilmoreGirlsTop4,1,1,0.5027591
801862284003970944,#GilmoreGirlsTop4,1,1,0.50059927
801896168427060992,#GilmoreGirlsTop4,1,1,0.873016
801933153820621952,#GilmoreGirlsTop4,1,1,0.7792964
801953279827704960,#GilmoreGirlsTop4,1,1,0.9168865
802007216135938048,#GilmoreGirlsTop4,1,1,0.7566341
802027469905784064,#GilmoreGirlsTop4,1,0,0.43044907
802032968613010944,#GilmoreGirlsTop4,0,0,0.38702786
802049140058427008,#GilmoreGirlsTop4,1,1,0.86991215
802049650182196992,#GilmoreGirlsTop4,1,1,0.6321869
802161940877442944,#GilmoreGirlsTop4,1,1,0.72784764
802165440814386944,#GilmoreGirlsTop4,1,0,0.38530368
801752312477842944,#Hamas,0,0,0.23154742
801761121069923968,#Hamas,0,0,0.1940929
801761425320537984,#Hamas,0,1,0.544366
801765063929499008,#Hamas,0,1,0.8974179
801780792179432960,#Hamas,0,0,0.013431698
801787803541576960,#Hamas,0,0,0.070153326
801789161288121984,#Hamas,0,0,0.00695166
801798660824690048,#Hamas,0,0,0.052205473
801798933538279040,#Hamas,0,0,0.016733319
801813705101025024,#Hamas,0,0,0.47694972
801814461518461952,#Hamas,0,0,0.055497855
801828328676195968,#Hamas,0,0,0.42997283
801829730202898048,#Hamas,0,0,0.00898397
801829997077995008,#Hamas,0,0,0.06638363
801837488851401984,#Hamas,0,0,0.096557885
801838826981208064,#Hamas,0,0,0.32155788
801839086843624960,#Hamas,0,0,0.19435349
801840578061208960,#Hamas,0,0,0.12104988
801843233399644032,#Hamas,0,0,0.31114507
801853736268210048,#Hamas,0,0,0.37947333
801865990896107008,#Hamas,0,0,0.44429415
801868850371276032,#Hamas,0,0,0.12547776
801873644381208064,#Hamas,0,0,0.17578825
801873678929719040,#Hamas,0,0,0.13247353
801883751970172032,#Hamas,0,0,0.34841692
801885020478652032,#Hamas,0,1,0.85732985
801890614543518976,#Hamas,0,1,0.75177056
801892619823575040,#Hamas,0,0,0.07084438
801894589972040960,#Hamas,0,0,0.1418922
801908431070359040,#Hamas,0,0,0.23307455
801912310231138048,#Hamas,0,1,0.86960185
801916412604215040,#Hamas,0,0,0.38853067
801916856336579968,#Hamas,0,0,0.33387834
801933766826475008,#Hamas,0,0,0.02462399
801952841032035968,#Hamas,0,0,0.07269719
801992672047033984,#Hamas,0,0,0.006047815
801995675269401984,#Hamas,0,0,0.09334305
802006334115901056,#Hamas,0,0,0.35912526
802012274701597952,#Hamas,0,0,0.20106277
802016248418668032,#Hamas,0,0,0.10786691
802016729660530048,#Hamas,0,0,0.17442495
802026395731894016,#Hamas,0,0,0.1316103
802032273449171968,#Hamas,0,0,0.122876465
802044582359928064,#Hamas,0,0,0.06198868
802070505809476992,#Hamas,0,1,0.5580789
802077549211873024,#Hamas,0,1,0.6324867
802150077284384000,#Hamas,0,0,0.04596889
802154858681863936,#Hamas,0,0,0.3273306
802155914421828992,#Hamas,0,0,0.0004414916
802156911584013952,#Hamas,0,0,0.30433762
802169793990098048,#Hamas,0,0,0.386849
802185400915737984,#Hamas,0,1,0.69415283
802185807377337984,#Hamas,0,0,0.43382806
802188867566587008,#Hamas,0,0,0.1469064
802205416193223936,#Hamas,0,0,0.12842008
802086680719138048,#Hatchimals,1,1,0.5180985
802100697776865024,#Hatchimals,0,0,0.4991763
802105132083191040,#Hatchimals,0,0,0.44265547
802112231076925056,#Hatchimals,1,1,0.99190646
802115031123053952,#Hatchimals,1,1,0.59875464
802115375701852032,#Hatchimals,1,1,0.86775315
802117316804800000,#Hatchimals,1,1,0.7517613
802117496472043008,#Hatchimals,1,1,0.96720314
802119362689777024,#Hatchimals,1,0,0.4485283
802119669478030976,#Hatchimals,1,1,0.85469174
802122249851506048,#Hatchimals,1,1,0.9221883
802134125901741952,#Hatchimals,1,1,0.98910606
802136089741982976,#Hatchimals,1,1,0.66193426
802139792163081984,#Hatchimals,0,0,0.45359582
802141345599155968,#Hatchimals,0,1,0.98716176
802143234638146944,#Hatchimals,1,1,0.6887204
802146918679854976,#Hatchimals,0,1,0.9671065
802148742530998016,#Hatchimals,1,0,0.38829523
802153243354812032,#Hatchimals,1,1,0.7988471
802157068228627968,#Hatchimals,1,1,0.638537
802161140155321984,#Hatchimals,1,1,0.6686316
802161893997767936,#Hatchimals,1,1,0.8831138
802162304137694976,#Hatchimals,1,1,0.7932054
802165553578306944,#Hatchimals,1,1,0.94246143
802165840812579968,#Hatchimals,0,0,0.24900633
802173666645732992,#Hatchimals,1,1,0.96197313
802173721645607936,#Hatchimals,1,1,0.86590767
802174116384096000,#Hatchimals,1,1,0.9950715
802177048638849024,#Hatchimals,0,1,0.70429385
802183688809287040,#Hatchimals,0,0,0.41050035
802183883160697984,#Hatchimals,1,1,0.96802634
802187596088672000,#Hatchimals,1,0,0.44170722
802187703341170048,#Hatchimals,1,0,0.41694123
802188146905672960,#Hatchimals,1,1,0.97086656
802188338862112000,#Hatchimals,0,1,0.7537215
802188884679527936,#Hatchimals,0,1,0.98090845
802189719496952960,#Hatchimals,1,1,0.9773898
802190271438000000,#Hatchimals,1,1,0.9252703
802191249067376000,#Hatchimals,1,1,0.87219584
802192621074599040,#Hatchimals,0,1,0.8531986
802192681355083008,#Hatchimals,1,1,0.99523354
802193459046190976,#Hatchimals,1,1,0.66693914
802194395684600960,#Hatchimals,1,1,0.9450645
802195201456569984,#Hatchimals,1,1,0.7268932
802195597453328000,#Hatchimals,1,1,0.93256885
802198189336129024,#Hatchimals,1,1,0.6389972
802202846909369984,#Hatchimals,1,1,0.8077034
802203120529014016,#Hatchimals,1,1,0.93357015
802203873347858048,#Hatchimals,1,1,0.742653
802203873951805056,#Hatchimals,1,1,0.995394
802205387038539008,#Hatchimals,1,0,0.49775448
801693282887748992,#Hezbollah,0,0,0.26818246
801712140835060992,#Hezbollah,1,1,0.6412163
801719285466939008,#Hezbollah,0,1,0.5617997
801722477512716032,#Hezbollah,0,0,0.30445257
801770424505921024,#Hezbollah,0,0,0.06338245
801774228425112960,#Hezbollah,0,0,0.22769749
801775674038091008,#Hezbollah,0,0,0.23686048
801782323167554944,#Hezbollah,0,0,0.32991403
801801976996568960,#Hezbollah,0,0,0.012074351
801832293493051008,#Hezbollah,0,0,0.009799778
801841873543396992,#Hezbollah,0,0,0.05683011
801851378092150016,#Hezbollah,0,0,0.049047023
801863379480625024,#Hezbollah,0,0,0.009220213
801889339458338048,#Hezbollah,0,0,0.49948004
801907272997858944,#Hezbollah,0,1,0.5611047
801909898141462016,#Hezbollah,0,0,0.056575984
801938526803737984,#Hezbollah,0,0,0.021530628
801939860894445056,#Hezbollah,0,1,0.7273215
801950880786500992,#Hezbollah,0,0,0.027985066
801965071534530048,#Hezbollah,1,0,0.19078654
802091723488984960,#Hezbollah,0,0,0.25210553
802105757831458048,#Hezbollah,1,1,0.70313126
802111215707241984,#Hezbollah,0,0,0.12741351
802154364118908032,#Hezbollah,0,0,0.19806415
802172551074082048,#Hezbollah,0,0,0.25751707
802178994061922048,#Hezbollah,0,0,0.11106494
802180804084263936,#Hezbollah,0,1,0.9392928
802200694614683008,#Hezbollah,0,1,0.5609151
802194211021945984,#ISIS,0,0,0.05635923
802194706079895040,#ISIS,0,1,0.8839905
802195302325320960,#ISIS,0,0,0.04764843
802195530440932992,#ISIS,0,0,0.07332423
802195734204386944,#ISIS,0,0,0.07561949
802195967776854016,#ISIS,0,0,0.19293064
802196251911409024,#ISIS,0,0,0.11080998
802196273746963968,#ISIS,0,0,0.17871493
802196435534052992,#ISIS,0,0,0.055211037
802196931925708032,#ISIS,0,0,0.08764055
802197305940184960,#ISIS,0,0,0.061685354
802198226887646976,#ISIS,0,0,0.17443612
802198295615520000,#ISIS,0,0,0.032106012
802198440478440960,#ISIS,0,0,0.11901924
802198761481108992,#ISIS,0,0,0.085939646
802199535212706944,#ISIS,0,0,0.2759815
802205853642264064,#ISIS,0,0,0.0694226
802206197940034944,#ISIS,0,1,0.97392887
802206798614667008,#ISIS,0,0,0.030856162
802206999907803008,#ISIS,0,0,0.31311375
802207280557015040,#ISIS,0,0,0.18386269
802207786188865024,#ISIS,0,0,0.49576893
802207865993826048,#ISIS,0,0,0.087129295
802208678753352960,#ISIS,0,0,0.083877295
802209036141740032,#ISIS,0,0,0.04537028
802209171538145024,#ISIS,0,0,0.3138984
802209286164246016,#ISIS,0,0,0.21276319
802210274510065024,#ISIS,0,0,0.017603725
802211399648903040,#ISIS,0,0,0.032223463
802211764888801024,#ISIS,0,0,0.012399256
802211996376697984,#ISIS,0,0,0.07255834
802212264707320960,#ISIS,0,0,0.007613331
802212371301284992,#ISIS,0,0,0.007170737
802212554948930944,#ISIS,0,0,0.12184411
802212833266139008,#ISIS,0,0,0.00937438
802213733988605056,#ISIS,0,0,0.118584156
802214575986932992,#ISIS,0,0,0.07845917
802214585122036992,#ISIS,0,0,0.21698529
802214597306433024,#ISIS,0,0,0.32057256
802214671772188032,#ISIS,0,0,0.06660882
802214904367225984,#ISIS,0,0,0.0029686391
802077910639132032,#Jerusalem,1,0,0.48087218
802079774168465024,#Jerusalem,1,1,0.9920604
802081920288836992,#Jerusalem,1,1,0.7078486
802121462161281024,#Jerusalem,1,1,0.9163523
802130384175632000,#Jerusalem,1,1,0.871521
802134113465536000,#Jerusalem,1,1,0.89788955
802137721523342976,#Jerusalem,1,1,0.9651742
802154764469464960,#Jerusalem,1,1,0.99201745
802155484622953984,#Jerusalem,1,1,0.887879
802161135805987968,#Jerusalem,1,1,0.8051412
802161269851783040,#Jerusalem,0,0,0.24593061
802169294666813056,#Jerusalem,1,1,0.9964524
802170784034816000,#Jerusalem,0,0,0.4226723
802177432933564032,#Jerusalem,1,1,0.73255074
802178218698664960,#Jerusalem,0,0,0.15534744
802180317075435008,#Jerusalem,1,1,0.7929142
802184504580377984,#Jerusalem,0,0,0.035112053
802197890743598976,#Jerusalem,0,0,0.3983791
802198711577313024,#Jerusalem,0,0,0.37839872
802204083796999936,#Jerusalem,0,1,0.69539493
802210774622109056,#Jerusalem,1,1,0.5501437
802213127228194048,#Jerusalem,1,1,0.9861479
802133191968624000,#Libya,1,0,0.42892757
802134788341723008,#Libya,0,1,0.7268194
802137224301005952,#Libya,0,0,0.18552062
802142152490881024,#Libya,0,0,0.1039606
802144185713356032,#Libya,0,1,0.8615208
802154277867289984,#Libya,0,0,0.3879837
802156095393459968,#Libya,0,1,0.6518689
802156644868226944,#Libya,0,0,0.17701188
802157009336286976,#Libya,0,1,0.5787545
802157677723913984,#Libya,0,0,0.09590286
802160694464547968,#Libya,0,1,0.7361398
802162264514162048,#Libya,0,0,0.09435347
802168868542286976,#Libya,0,0,0.22420877
802170347357372032,#Libya,0,0,0.19343477
802170672738921984,#Libya,0,0,0.40230203
802171872301480960,#Libya,1,1,0.62505287
802175067375292032,#Libya,1,1,0.6327584
802190221206962048,#Libya,0,0,0.4532143
802199133935332992,#Libya,0,0,0.2466951
802205690551009024,#Libya,0,0,0.142046
802208815227830016,#Libya,0,0,0.41376987
802208851533660032,#Libya,1,1,0.8489343
802193886538059008,#MannequinChallenge,1,1,0.9764445
802204182300290944,#MannequinChallenge,1,0,0.4478919
802204220099280000,#MannequinChallenge,1,1,0.8385167
802204380548231040,#MannequinChallenge,1,1,0.8792186
802205034570272000,#MannequinChallenge,1,1,0.9822316
802205056225438976,#MannequinChallenge,1,0,0.39797163
802205584334422016,#MannequinChallenge,1,1,0.7038088
802205593519918976,#MannequinChallenge,1,0,0.47541642
802205702181657984,#MannequinChallenge,1,1,0.7178178
802205944029604992,#MannequinChallenge,1,1,0.5203545
802206238100466944,#MannequinChallenge,1,1,0.6865821
802206338554232064,#MannequinChallenge,1,1,0.99827766
802206455558455040,#MannequinChallenge,0,0,0.21279642
802206464609841024,#MannequinChallenge,1,1,0.8521261
802206489544899968,#MannequinChallenge,1,1,0.99949753
802206635221543936,#MannequinChallenge,1,1,0.99961483
802206664799689984,#MannequinChallenge,1,1,0.9668641
802206770605101056,#MannequinChallenge,1,0,0.4857612
802206988327227008,#MannequinChallenge,1,1,0.5274581
802207061580909952,#MannequinChallenge,1,1,0.93233186
802207427424845056,#MannequinChallenge,1,1,0.63554823
802207437902248960,#MannequinChallenge,0,0,0.49262375
802207456692572032,#MannequinChallenge,1,1,0.9080203
802207505619225984,#MannequinChallenge,0,0,0.33029026
802207518927814016,#MannequinChallenge,0,1,0.5348472
802207564796567040,#MannequinChallenge,1,1,0.9854946
802207589379533952,#MannequinChallenge,1,1,0.532519
802207751233531008,#MannequinChallenge,1,1,0.55247116
802207891465863040,#MannequinChallenge,0,0,0.2762967
802208042326466048,#MannequinChallenge,1,1,0.68422884
802208128624258944,#MannequinChallenge,1,1,0.98237
802208231556780032,#MannequinChallenge,1,1,0.93428445
802208444400942976,#MannequinChallenge,1,1,0.59882236
802208465787777024,#MannequinChallenge,1,1,0.5068319
802208483668061952,#MannequinChallenge,1,1,0.9711703
802208521366503040,#MannequinChallenge,1,1,0.92019045
802208538239986944,#MannequinChallenge,1,0,0.48824155
802208961797718016,#MannequinChallenge,1,1,0.78321356
802208984589549056,#MannequinChallenge,1,1,0.828773
802209627966296064,#MannequinChallenge,1,1,0.71570754
802209835618077952,#MannequinChallenge,1,1,0.9502866
802209849958338048,#MannequinChallenge,1,1,0.98322344
802209891914055040,#MannequinChallenge,1,1,0.9652413
802209902345284992,#MannequinChallenge,1,1,0.61069834
802209906807992064,#MannequinChallenge,1,1,0.7755904
802210283154308992,#MannequinChallenge,1,1,0.97667027
802210428470365952,#MannequinChallenge,1,1,0.9755906
802210880603687936,#MannequinChallenge,1,1,0.9908651
800756575078087936,#MosulOffensive,0,0,0.19876331
801021466649181952,#MosulOffensive,0,0,0.37157863
801028658219675008,#MosulOffensive,0,0,0.27913678
801059866840354048,#MosulOffensive,1,1,0.99164575
801072772646628992,#MosulOffensive,0,1,0.5349552
801074428016807040,#MosulOffensive,0,0,0.102992475
801080699994467968,#MosulOffensive,1,0,0.4050614
801382395463289984,#MosulOffensive,0,0,0.09601849
801399893193392000,#MosulOffensive,1,0,0.04038188
801424641621377024,#MosulOffensive,0,0,0.13364807
801449714654806016,#MosulOffensive,0,0,0.19508597
801482142022855936,#MosulOffensive,0,0,0.09981862
801566779076029952,#MosulOffensive,0,0,0.006373197
801739748121447936,#MosulOffensive,1,0,0.4313485
801833152998240000,#MosulOffensive,0,0,0.32935423
801833237295329024,#MosulOffensive,0,0,0.42655352
802144697703693952,#MosulOffensive,0,0,0.066955715
800017583881654016,#NBAwards,1,1,0.86333805
800018481148108032,#NBAwards,1,1,0.9900819
800024815713197952,#NBAwards,1,1,0.8032327
800054035709496960,#NBAwards,1,1,0.98703456
800073928479768064,#NBAwards,1,1,0.8346373
800127538882194944,#NBAwards,1,1,0.77025455
800170802515758976,#NBAwards,1,1,0.93406796
800293494623321984,#NBAwards,1,1,0.9849672
800356190349885056,#NBAwards,1,1,0.8858179
800383217538919936,#NBAwards,1,1,0.8153226
800410511040883968,#NBAwards,1,1,0.9999957
800411334772804992,#NBAwards,1,1,0.73529905
800428591154535936,#NBAwards,1,1,0.6567775
800723829857209984,#NBAwards,1,0,0.45226753
800731995018062976,#NBAwards,1,1,0.6279706
800767998986329984,#NBAwards,1,1,0.65788376
801120310615571968,#NBAwards,1,1,0.9534011
801182722198621952,#NBAwards,1,1,0.9865063
801187424160381952,#NBAwards,1,1,0.81311834
801203679814708992,#NBAwards,1,1,0.6798371
801227152154770944,#NBAwards,1,1,0.82738125
801248976674635008,#NBAwards,1,1,0.5030001
801321428410912000,#NBAwards,1,1,0.5118871
801473426611379968,#NBAwards,0,1,0.58748657
801542592571673984,#NBAwards,1,0,0.49532816
801554807144270976,#NBAwards,1,1,0.5121974
801596257223539968,#NBAwards,1,0,0.485124
801616380944642048,#NBAwards,1,0,0.48107967
801842888577608960,#NBAwards,1,1,0.99354625
801923598185282944,#NBAwards,1,1,0.82322764
801948570781970048,#NBAwards,1,1,0.59109914
802019041577667968,#NBAwards,1,1,0.5685753
802183854719171968,#NBAwards,1,1,0.9023039
802089432983763968,#OneDirection,1,1,0.9935159
802089446132752000,#OneDirection,1,1,0.86415356
802090756995304960,#OneDirection,1,1,0.9782119
802094161524648960,#OneDirection,1,1,0.9996847
802101013377379968,#OneDirection,1,1,0.5067532
802101685099196032,#OneDirection,1,1,0.71769595
802102109877378944,#OneDirection,1,1,0.9943954
802111544633027968,#OneDirection,1,1,0.6805874
802114165036945024,#OneDirection,1,1,0.710526
802115144025313024,#OneDirection,1,1,0.935767
802117781747629952,#OneDirection,1,1,0.60467094
802118128457175040,#OneDirection,1,1,0.50399333
802119393224244992,#OneDirection,1,1,0.96369004
802127966511607040,#OneDirection,1,1,0.8205962
802127990444486016,#OneDirection,1,1,0.5073049
802128081439916032,#OneDirection,1,1,0.5068319
802129219656380032,#OneDirection,1,1,0.5068319
802131088655182976,#OneDirection,1,1,0.99484694
802132240247517056,#OneDirection,1,0,0.3036871
802132577670728960,#OneDirection,1,1,0.97790456
802134605750889984,#OneDirection,1,1,0.5068319
802136162605404032,#OneDirection,1,1,0.6650053
802139404588424960,#OneDirection,1,1,0.9998531
802139917534931968,#OneDirection,1,1,0.96297693
802143001946492032,#OneDirection,1,1,0.90431964
802149143749737984,#OneDirection,1,0,0.39207408
802149418640216064,#OneDirection,1,1,0.5066275
802149856181522048,#OneDirection,1,1,0.7638264
802158031702204032,#OneDirection,1,1,0.50273633
802164433808224000,#OneDirection,1,1,0.6121132
802166837429619968,#OneDirection,1,1,0.7376481
802167348987920000,#OneDirection,1,1,0.97773623
802169070493831040,#OneDirection,1,1,0.73711395
802169624879954944,#OneDirection,1,1,0.7363825
802172876757618048,#OneDirection,0,1,0.9868294
802173516040797952,#OneDirection,1,1,0.96287096
802173656231246976,#OneDirection,1,1,0.9491639
802193050588028032,#OneDirection,1,1,0.99250203
802193527207848960,#OneDirection,1,1,0.9879638
802194081808051968,#OneDirection,1,1,0.9207687
802194472981449984,#OneDirection,1,1,0.9889449
802194893292473984,#OneDirection,1,1,0.7912637
802195489374502016,#OneDirection,1,1,0.9984933
802196801407291008,#OneDirection,1,1,0.98666996
802197307554819968,#OneDirection,1,1,0.99682283
802198416054976000,#OneDirection,1,1,0.997946
802199090130025984,#OneDirection,1,1,0.99869835
802209757511696000,#OneDirection,1,1,0.94184536
802210248698241024,#OneDirection,1,1,0.9664733
802210373759856000,#OneDirection,1,0,0.49834925
802210409805741952,#OneDirection,1,0,0.44369125
802211051660017024,#OneDirection,1,1,0.568151
802211182094482944,#OneDirection,1,1,0.98467135
802214946020802048,#OneDirection,1,1,0.85472786
802180499410131968,#Palestine,1,1,0.5778468
802181882976813056,#Palestine,0,0,0.3428287
802182016246676992,#Palestine,0,0,0.05891916
802182105283304960,#Palestine,1,0,0.35824567
802183028063763968,#Palestine,0,0,0.22846109
802184483143289984,#Palestine,0,0,0.030566245
802186319061516032,#Palestine,0,0,0.05151239
802187398067129984,#Palestine,1,0,0.0709399
802187753601597056,#Palestine,0,0,0.07852334
802187964403122048,#Palestine,1,0,0.3417809
802189260178750976,#Palestine,0,0,0.38414517
802190086637059968,#Palestine,1,0,0.24225801
802190136305806976,#Palestine,0,0,0.28874752
802191885561430016,#Palestine,0,0,0.10997829
802192570524631040,#Palestine,0,1,0.58014834
802195202232425984,#Palestine,0,0,0.21206209
802195422664097024,#Palestine,0,0,0.42930356
802196718456601984,#Palestine,0,1,0.9215852
802196991312859008,#Palestine,1,1,0.7711009
802200405493084032,#Palestine,0,0,0.10778597
802204019129256960,#Palestine,0,0,0.16864017
802204299006802944,#Palestine,1,0,0.16933525
802206971705310976,#Palestine,0,0,0.05168608
802210662575459968,#Palestine,0,0,0.13178185
802210890753933056,#Palestine,0,0,0.2123189
801910924961545984,#ScreamQueens,1,1,0.9038381
801912197081230976,#ScreamQueens,1,1,0.9328753
801913707936840960,#ScreamQueens,1,1,0.9847019
801916573170749056,#ScreamQueens,0,0,0.39321044
801916618062397056,#ScreamQueens,1,1,0.94222873
801916945394188032,#ScreamQueens,1,1,0.7563195
801918969900723968,#ScreamQueens,1,1,0.9916097
801923177827942016,#ScreamQueens,1,0,0.49520308
801938427470052992,#ScreamQueens,1,1,0.9845052
801938487242944000,#ScreamQueens,1,1,0.6359034
801939698587495936,#ScreamQueens,1,1,0.8866434
801941681394290048,#ScreamQueens,0,1,0.65191317
801945862989560960,#ScreamQueens,1,1,0.5061347
801948995522359040,#ScreamQueens,1,1,0.9750632
801949391422636032,#ScreamQueens,1,1,0.5020725
801956612965592960,#ScreamQueens,1,1,0.99254286
801962164802252032,#ScreamQueens,1,1,0.7809534
801969369332882944,#ScreamQueens,1,1,0.98094505
801971647519617024,#ScreamQueens,1,1,0.9978384
801976857612742016,#ScreamQueens,1,1,0.8731524
801977826513652992,#ScreamQueens,1,1,0.9786835
801980194189876992,#ScreamQueens,1,1,0.9984242
801984795291085952,#ScreamQueens,1,1,0.5610179
801991239524633984,#ScreamQueens,1,1,0.98770547
801991272223411968,#ScreamQueens,1,1,0.5022605
802010066148880000,#ScreamQueens,0,1,0.79898924
802012346101035008,#ScreamQueens,1,0,0.47716498
802025275177500032,#ScreamQueens,1,1,0.9720616
802033663919684992,#ScreamQueens,1,1,0.91409457
802036791658381056,#ScreamQueens,1,1,0.7182765
802048132343352960,#ScreamQueens,1,1,0.77314806
802056614098312960,#ScreamQueens,1,1,0.9552109
802058499345612032,#ScreamQueens,0,1,0.7631639
802058612344425984,#ScreamQueens,0,0,0.39988926
802062998395358976,#ScreamQueens,1,1,0.7449551
802069488174664960,#ScreamQueens,1,1,0.91259235
802079408978849024,#ScreamQueens,1,1,0.9049226
802095135957732992,#ScreamQueens,1,1,0.6924328
802097329419512960,#ScreamQueens,1,1,0.77464366
802099118994694016,#ScreamQueens,0,1,0.83423305
802099849432662016,#ScreamQueens,1,1,0.84219813
802102547154660992,#ScreamQueens,0,1,0.8530022
802116258003123968,#ScreamQueens,0,1,0.80912197
